mode,min_samples,convention,seed,swing_ari,swing_instability,swing_n,ari_vs_truth,n_eval,noise,clusters
title,2,exclude,1002,0.9368571574232147,0.06314284257678526,1209,0.4989974728491367,170,0.5809000343524562,27
title,2,single_cluster,1002,0.8826716384499131,0.11732836155008686,2911,0.028882300629100507,437,0.5809000343524562,27
title,2,singletons,1002,0.8408117253393228,0.1591882746606772,2911,0.22259214542308858,437,0.5809000343524562,27
title,2,exclude,1003,1.0,0.0,1284,0.3646174378078404,190,0.5551356922019924,24
title,2,single_cluster,1003,0.9619470751001755,0.03805292489982448,2911,0.03559407936737379,437,0.5551356922019924,24
title,2,singletons,1003,0.9867631457903586,0.01323685420964138,2911,0.1925650673239457,437,0.5551356922019924,24
title,2,exclude,1004,0.9415841123634024,0.05841588763659755,1211,0.4550033707542727,177,0.576777739608382,26
title,2,single_cluster,1004,0.8749918379999345,0.12500816200006548,2911,0.031053020691053878,437,0.576777739608382,26
title,2,singletons,1004,0.8550050867525408,0.14499491324745917,2911,0.2164113718660212,437,0.576777739608382,26
title,2,exclude,1005,0.9990677893360427,0.0009322106639573224,1285,0.3668888288735279,188,0.5534180693919615,25
title,2,single_cluster,1005,0.9584484297099773,0.041551570290022655,2911,0.03472308213534208,438,0.5534180693919615,25
title,2,singletons,1005,0.980736042711554,0.019263957288445988,2911,0.19189974875047558,438,0.5534180693919615,25
title,2,exclude,1006,0.9400442503360474,0.05995574966395256,1210,0.42647830667197384,178,0.576777739608382,26
title,2,single_cluster,1006,0.8726579327239575,0.12734206727604247,2911,0.02629725610609551,438,0.576777739608382,26
title,2,singletons,1006,0.8497177633729627,0.15028223662703732,2911,0.19932102469572155,438,0.576777739608382,26
title,2,exclude,1007,1.0,0.0,1274,0.3454194599511474,184,0.5541051185159739,22
title,2,single_cluster,1007,0.9410484676673219,0.058951532332678136,2911,0.0291946987084748,437,0.5541051185159739,22
title,2,singletons,1007,0.974824108193395,0.025175891806604955,2911,0.18467299630020786,437,0.5541051185159739,22
title,2,exclude,1008,0.9444009722970211,0.055599027702978865,1185,0.4761452036171609,167,0.5908622466506355,25
title,2,single_cluster,1008,0.8664926814513556,0.1335073185486444,2911,0.02395378505091764,437,0.5908622466506355,25
title,2,singletons,1008,0.8261943047959248,0.17380569520407518,2911,0.20561977569108716,437,0.5908622466506355,25
title,2,exclude,1009,1.0,0.0,1300,0.3521742699422247,189,0.5482652009618688,24
title,2,single_cluster,1009,0.9699756738833503,0.030024326116649735,2911,0.03411484731029991,438,0.5482652009618688,24
title,2,singletons,1009,0.976049916966667,0.023950083033333014,2911,0.18887649481780414,438,0.5482652009618688,24
title,2,exclude,1010,1.0,0.0,1302,0.3586243892443693,191,0.5424252834077636,24
title,2,single_cluster,1010,0.9601091447868623,0.03989085521313773,2911,0.036233933123292345,437,0.5424252834077636,24
title,2,singletons,1010,0.9759483918898444,0.02405160811015561,2911,0.1976661496607615,437,0.5424252834077636,24
title,2,exclude,1011,0.9047332379249893,0.09526676207501072,1103,0.6177668692922212,156,0.6190312607351426,35
title,2,single_cluster,1011,0.7956182633154864,0.20438173668451365,2911,0.02583065444542459,438,0.6190312607351426,35
title,2,singletons,1011,0.7165434744786603,0.2834565255213397,2911,0.2529251369448831,438,0.6190312607351426,35
title,2,exclude,1012,1.0,0.0,1283,0.35598531300039604,186,0.5530745448299553,23
title,2,single_cluster,1012,0.955790222468754,0.044209777531246,2911,0.03205914109550206,437,0.5530745448299553,23
title,2,singletons,1012,0.979235011474337,0.020764988525662997,2911,0.19614149978939283,437,0.5530745448299553,23
title,2,exclude,1013,0.8957989981477816,0.10420100185221837,1115,0.595476973211143,155,0.6149089659910684,36
title,2,single_cluster,1013,0.8035927339520336,0.19640726604796643,2911,0.021917094089299535,438,0.6149089659910684,36
title,2,singletons,1013,0.7090905207081266,0.2909094792918734,2911,0.2201373627161523,438,0.6149089659910684,36
title,2,exclude,1014,0.8914981936432833,0.10850180635671669,1097,0.6149858087510033,157,0.6169701133631055,35
title,2,single_cluster,1014,0.7774180487016197,0.22258195129838032,2911,0.025764640321601452,438,0.6169701133631055,35
title,2,singletons,1014,0.7091423739488717,0.2908576260511283,2911,0.253105340956772,438,0.6169701133631055,35
title,2,exclude,1015,0.9411029377490789,0.05889706225092106,1189,0.48677750395315683,168,0.5877705255925799,25
title,2,single_cluster,1015,0.8662656027357454,0.13373439726425462,2911,0.025696729232700714,437,0.5877705255925799,25
title,2,singletons,1015,0.8331440807273474,0.16685591927265264,2911,0.2214854141973033,437,0.5877705255925799,25
title,2,exclude,1016,0.9321553963868525,0.06784460361314748,1190,0.49373872993486445,163,0.5874270010305737,24
title,2,single_cluster,1016,0.86406852629158,0.13593147370841996,2911,0.025865697746419083,435,0.5874270010305737,24
title,2,singletons,1016,0.8287885533139294,0.17121144668607058,2911,0.20935525699048071,435,0.5874270010305737,24
title,2,exclude,1017,0.8884307372237343,0.11156926277626567,1095,0.6057214963922998,162,0.6083819993129509,35
title,2,single_cluster,1017,0.7544082061532219,0.2455917938467781,2911,0.02680197571382981,438,0.6083819993129509,35
title,2,singletons,1017,0.7125475401441368,0.2874524598558632,2911,0.25246369361987864,438,0.6083819993129509,35
title,2,exclude,1018,0.8878081354773281,0.11219186452267194,1096,0.6027730996823296,158,0.6186877361731363,35
title,2,single_cluster,1018,0.781522715951509,0.21847728404849098,2911,0.024861497341219226,438,0.6186877361731363,35
title,2,singletons,1018,0.717785545025375,0.28221445497462505,2911,0.23611113118559188,438,0.6186877361731363,35
title,2,exclude,1019,0.9132426856925986,0.08675731430740141,1220,0.4838274681776627,178,0.5781518378564068,27
title,2,single_cluster,1019,0.8912262752108495,0.10877372478915048,2911,0.02987118930504959,436,0.5781518378564068,27
title,2,singletons,1019,0.8327770204754464,0.16722297952455356,2911,0.22219580623844626,436,0.5781518378564068,27
title,5,exclude,1000,0.9974459498358264,0.002554050164173649,929,0.3125463715439667,126,0.6753692889041566,11
title,5,single_cluster,1000,0.9622564153879674,0.037743584612032643,2911,0.003351238146101578,436,0.6753692889041566,11
title,5,singletons,1000,0.9743372278943577,0.025662772105642273,2911,0.10610624425145213,436,0.6753692889041566,11
title,5,exclude,1001,0.9899456273093569,0.010054372690643132,869,0.28035672992133737,117,0.6997595328065956,10
title,5,single_cluster,1001,0.9144068211385713,0.0855931788614287,2911,-0.0013707793956140568,435,0.6997595328065956,10
title,5,singletons,1001,0.9400174180484153,0.05998258195158468,2911,0.09583788556159537,435,0.6997595328065956,10
title,5,exclude,1002,1.0,0.0,925,0.32807213695566945,125,0.6798351082102371,10
title,5,single_cluster,1002,0.969170205521884,0.030829794478115957,2911,0.002184409576876705,437,0.6798351082102371,10
title,5,singletons,1002,0.9713479181250683,0.028652081874931734,2911,0.11239877141152824,437,0.6798351082102371,10
title,5,exclude,1003,0.9888094534610217,0.01119054653897833,882,0.29183030890966116,122,0.6887667468223978,12
title,5,single_cluster,1003,0.9076812049218691,0.0923187950781309,2911,0.00013623331361736706,437,0.6887667468223978,12
title,5,singletons,1003,0.9350736500853813,0.06492634991461865,2911,0.10574139826762192,437,0.6887667468223978,12
title,5,exclude,1004,0.9747295783049892,0.025270421695010814,861,0.33107380706841016,117,0.702164204740639,12
title,5,single_cluster,1004,0.9030799600187307,0.0969200399812693,2911,-0.0027121025664560818,437,0.702164204740639,12
title,5,singletons,1004,0.907880371757655,0.09211962824234499,2911,0.10885014767103186,437,0.702164204740639,12
title,5,exclude,1005,0.9996659215605128,0.0003340784394871843,933,0.3106560724757974,125,0.6746822397801443,11
title,5,single_cluster,1005,0.9681214859187526,0.03187851408124742,2911,0.00196228792294319,438,0.6746822397801443,11
title,5,singletons,1005,0.977522869597859,0.022477130402141055,2911,0.1059264684981844,438,0.6746822397801443,11
title,5,exclude,1006,0.9904832772482696,0.009516722751730433,877,0.3257593217535829,120,0.6942631398144967,11
title,5,single_cluster,1006,0.9135449743723948,0.08645502562760521,2911,-0.00029595486752860713,438,0.6942631398144967,11
title,5,singletons,1006,0.9339970261333702,0.06600297386662979,2911,0.11250204247313302,438,0.6942631398144967,11
title,5,exclude,1007,1.0,0.0,937,0.29995885379280934,124,0.6763998625901751,10
title,5,single_cluster,1007,0.9806705701157296,0.019329429884270444,2911,0.0017884454120019322,437,0.6763998625901751,10
title,5,singletons,1007,0.9838322507680083,0.016167749231991713,2911,0.10107727822490895,437,0.6763998625901751,10
title,5,exclude,1008,0.9990163779367193,0.0009836220632807313,943,0.31882218651915767,126,0.6715905187220886,10
title,5,single_cluster,1008,0.9798652596412278,0.020134740358772163,2911,0.0025116845424831757,437,0.6715905187220886,10
title,5,singletons,1008,0.984597097949322,0.015402902050677958,2911,0.11071598468614915,437,0.6715905187220886,10
title,5,exclude,1009,0.9978420919887833,0.002157908011216736,944,0.31882218651915767,126,0.6709034695980762,10
title,5,single_cluster,1009,0.9778070908455284,0.022192909154471585,2911,0.0023177471922819085,438,0.6709034695980762,10
title,5,singletons,1009,0.9824061944931116,0.017593805506888383,2911,0.11078543955522663,438,0.6709034695980762,10
title,5,exclude,1010,0.9996602770564351,0.00033972294356487964,932,0.31182057171495403,124,0.6788045345242185,10
title,5,single_cluster,1010,0.9775442676709968,0.02245573232900322,2911,0.002035623077248408,437,0.6788045345242185,10
title,5,singletons,1010,0.9806459452860693,0.019354054713930702,2911,0.10594037398516788,437,0.6788045345242185,10
title,5,exclude,1011,0.8949889387132409,0.10501106128675908,730,0.6371718258866378,95,0.7475094469254552,16
title,5,single_cluster,1011,0.7682935769113317,0.2317064230886683,2911,-0.009122942384791284,438,0.7475094469254552,16
title,5,singletons,1011,0.6932850185122672,0.3067149814877328,2911,0.13217396448760005,438,0.7475094469254552,16
title,5,exclude,1012,0.9978448884709933,0.0021551115290067147,938,0.3065494447117538,126,0.6729646169701133,11
title,5,single_cluster,1012,0.9740808755375792,0.02591912446242084,2911,0.0028753759557132367,437,0.6729646169701133,11
title,5,singletons,1012,0.9818036902829361,0.018196309717063874,2911,0.10597193800238368,437,0.6729646169701133,11
title,5,exclude,1013,0.9905159996545989,0.009484000345401089,877,0.2980432284513434,121,0.69666781174854,11
title,5,single_cluster,1013,0.9215108327556008,0.07848916724439925,2911,-3.487381100509959e-05,438,0.69666781174854,11
title,5,singletons,1013,0.9416042989818658,0.05839570101813418,2911,0.10628399315431779,438,0.69666781174854,11
title,5,exclude,1014,0.9904017828169451,0.009598217183054869,877,0.3095035523684298,120,0.6952937135005153,11
title,5,single_cluster,1014,0.9168606115720179,0.08313938842798207,2911,-0.00010356436210142874,438,0.6952937135005153,11
title,5,singletons,1014,0.9406516313578903,0.05934836864210968,2911,0.10548787916399459,438,0.6952937135005153,11
title,5,exclude,1015,0.9965292921271369,0.003470707872863077,928,0.30639998742454044,122,0.6781174854002061,10
title,5,single_cluster,1015,0.9703233387221456,0.0296766612778544,2911,0.0014304860370765995,437,0.6781174854002061,10
title,5,singletons,1015,0.9734765624181322,0.026523437581867815,2911,0.10633228131089642,437,0.6781174854002061,10
title,5,exclude,1016,0.9964679791140658,0.003532020885934184,930,0.3231143180444128,127,0.6791480590862247,10
title,5,single_cluster,1016,0.9730657261436474,0.02693427385635261,2911,0.0038249743638720957,435,0.6791480590862247,10
title,5,singletons,1016,0.9732279064721343,0.026772093527865692,2911,0.1134717480974824,435,0.6791480590862247,10
title,5,exclude,1017,0.9990202296590496,0.0009797703409504255,928,0.30690348337321005,126,0.6763998625901751,10
title,5,single_cluster,1017,0.9618605935820079,0.03813940641799207,2911,0.002578934137842587,438,0.6763998625901751,10
title,5,singletons,1017,0.9712552291367127,0.028744770863287306,2911,0.10595220315897823,438,0.6763998625901751,10
title,5,exclude,1018,0.9903387925348506,0.009661207465149424,878,0.3255566126851111,123,0.6935760906904843,11
title,5,single_cluster,1018,0.9134286674433679,0.08657133255663207,2911,0.0012987512186783843,438,0.6935760906904843,11
title,5,singletons,1018,0.9320441672178275,0.06795583278217254,2911,0.11759503290583954,438,0.6935760906904843,11
title,5,exclude,1019,0.9990204757795357,0.0009795242204643229,933,0.32352761346379594,125,0.676056338028169,10
title,5,single_cluster,1019,0.9723025800866765,0.02769741991332353,2911,0.0018870553416280484,436,0.676056338028169,10
title,5,singletons,1019,0.9744409996697359,0.025559000330264148,2911,0.11372688108046598,436,0.676056338028169,10
title,10,exclude,1000,0.989513022526323,0.010486977473676995,759,0.23523817343205752,101,0.7179663345929234,8
title,10,single_cluster,1000,0.9183969287769123,0.08160307122308774,2911,-0.00196333128494011,436,0.7179663345929234,8
title,10,singletons,1000,0.9342950657283425,0.06570493427165747,2911,0.05660777674517011,436,0.7179663345929234,8
title,10,exclude,1001,0.999664159982243,0.00033584001775699424,756,0.23524994047904663,98,0.7323943661971831,9
title,10,single_cluster,1001,0.9537452134013688,0.04625478659863125,2911,-0.0032402454746015322,435,0.7323943661971831,9
title,10,singletons,1001,0.9576892591824815,0.04231074081751851,2911,0.0585035933973174,435,0.7323943661971831,9
title,10,exclude,1002,1.0,0.0,761,0.2219093451870827,96,0.7327378907591893,9
title,10,single_cluster,1002,0.970260836860237,0.029739163139762992,2911,-0.003128132201610168,437,0.7327378907591893,9
title,10,singletons,1002,0.9740294411343996,0.0259705588656004,2911,0.05201569583227923,437,0.7327378907591893,9
title,10,exclude,1003,0.9902521429295548,0.009747857070445232,766,0.23148165110164223,102,0.7148746135348677,8
title,10,single_cluster,1003,0.9240163754993252,0.07598362450067475,2911,-0.0016648832528028835,437,0.7148746135348677,8
title,10,singletons,1003,0.9428413384870623,0.05715866151293769,2911,0.05599389200526085,437,0.7148746135348677,8
title,10,exclude,1004,1.0,0.0,758,0.2289421557910068,93,0.7365166609412573,8
title,10,single_cluster,1004,0.9727695551018449,0.02723044489815507,2911,-0.004490337962469683,437,0.7365166609412573,8
title,10,singletons,1004,0.9683927125602649,0.031607287439735066,2911,0.05190573235927951,437,0.7365166609412573,8
title,10,exclude,1005,1.0,0.0,761,0.22109741070392772,98,0.7351425626932325,8
title,10,single_cluster,1005,0.9752819017135379,0.024718098286462098,2911,-0.004084499568627959,438,0.7351425626932325,8
title,10,singletons,1005,0.9739914746361225,0.026008525363877544,2911,0.056284742998524,438,0.7351425626932325,8
title,10,exclude,1006,1.0,0.0,763,0.22058973237649387,97,0.7337684644452078,9
title,10,single_cluster,1006,0.9761181173854723,0.023881882614527727,2911,-0.0029859828356941787,438,0.7337684644452078,9
title,10,singletons,1006,0.982882283025824,0.017117716974175967,2911,0.051944270482677926,438,0.7337684644452078,9
title,10,exclude,1007,0.9992818485031758,0.0007181514968241931,759,0.21847077691092595,95,0.7372037100652696,8
title,10,single_cluster,1007,0.9773749876913993,0.0226250123086007,2911,-0.0035621046425017926,437,0.7372037100652696,8
title,10,singletons,1007,0.9746103866025391,0.02538961339746093,2911,0.05241672876003474,437,0.7372037100652696,8
title,10,exclude,1008,0.9896417837893491,0.010358216210650917,763,0.23523817343205752,101,0.7162487117828925,8
title,10,single_cluster,1008,0.9229021188651575,0.0770978811348425,2911,-0.0021260495161892884,437,0.7162487117828925,8
title,10,singletons,1008,0.9413212058549396,0.05867879414506039,2911,0.05644144107324079,437,0.7162487117828925,8
title,10,exclude,1009,0.9899154095305895,0.01008459046941046,772,0.2437327461211301,103,0.7093782205427688,8
title,10,single_cluster,1009,0.9196742994998289,0.08032570050017107,2911,-0.0019605057363715054,438,0.7093782205427688,8
title,10,singletons,1009,0.9371106077857082,0.0628893922142918,2911,0.06056750240635678,438,0.7093782205427688,8
title,10,exclude,1010,0.9901763512622119,0.009823648737788071,763,0.2463014306939293,101,0.715218138096874,8
title,10,single_cluster,1010,0.9193817066572813,0.08061829334271875,2911,-0.0027995854612975755,437,0.715218138096874,8
title,10,singletons,1010,0.9362207566531943,0.06377924334680574,2911,0.06046444679258655,437,0.715218138096874,8
title,10,exclude,1011,0.9996472341520343,0.0003527658479657303,758,0.22058973237649387,97,0.7344555135692202,9
title,10,single_cluster,1011,0.9668776762833214,0.03312232371667856,2911,-0.0029859828356941787,438,0.7344555135692202,9
title,10,singletons,1011,0.9693567833880773,0.030643216611922708,2911,0.051944270482677926,438,0.7344555135692202,9
title,10,exclude,1012,0.9898779777277148,0.010122022272285203,758,0.23148165110164223,102,0.7183098591549296,8
title,10,single_cluster,1012,0.9195512944257852,0.0804487055742148,2911,-0.0015186911108292659,437,0.7183098591549296,8
title,10,singletons,1012,0.9371817363648336,0.0628182636351664,2911,0.055816039035323124,437,0.7183098591549296,8
title,10,exclude,1013,1.0,0.0,764,0.2374679122706657,98,0.7334249398832017,8
title,10,single_cluster,1013,0.9761638817105464,0.023836118289453645,2911,-0.00422354055728248,438,0.7334249398832017,8
title,10,singletons,1013,0.9719560489887735,0.028043951011226476,2911,0.061942247421405805,438,0.7334249398832017,8
title,10,exclude,1014,1.0,0.0,763,0.22553396914723609,97,0.7347990381312264,8
title,10,single_cluster,1014,0.9762792992837127,0.02372070071628729,2911,-0.003595164189645915,438,0.7347990381312264,8
title,10,singletons,1014,0.9734098443678888,0.0265901556321112,2911,0.05589302114104778,438,0.7347990381312264,8
title,10,exclude,1015,0.9900033207318145,0.009996679268185482,756,0.21609521590885025,97,0.7214015802129853,7
title,10,single_cluster,1015,0.9261826667345614,0.0738173332654386,2911,-0.002471716774479835,437,0.7214015802129853,7
title,10,singletons,1015,0.9380291890565459,0.061970810943454135,2911,0.05128843618321537,437,0.7214015802129853,7
title,10,exclude,1016,0.9537349071037743,0.04626509289622571,669,0.3661624059655303,85,0.7533493644795602,8
title,10,single_cluster,1016,0.8297744317324757,0.17022556826752433,2911,-0.007563044748515688,435,0.7533493644795602,8
title,10,singletons,1016,0.7696305861384471,0.23036941386155285,2911,0.06288619411591066,435,0.7533493644795602,8
title,10,exclude,1017,0.9900277462383403,0.009972253761659666,759,0.23351348395149019,100,0.7189969082789419,8
title,10,single_cluster,1017,0.9214245442714774,0.07857545572852265,2911,-0.0025883157087076775,438,0.7189969082789419,8
title,10,singletons,1017,0.9374871590682813,0.06251284093171872,2911,0.05625728015501608,438,0.7189969082789419,8
title,10,exclude,1018,1.0,0.0,750,0.24142162800884093,96,0.739608381999313,8
title,10,single_cluster,1018,0.9624834081936043,0.03751659180639566,2911,-0.004426757672374899,438,0.739608381999313,8
title,10,singletons,1018,0.9552564439212746,0.04474355607872538,2911,0.06101715284251912,438,0.739608381999313,8
title,10,exclude,1019,0.9996715321488886,0.00032846785111140253,763,0.24470306368638778,97,0.734111989007214,8
title,10,single_cluster,1019,0.9775262132537593,0.022473786746240676,2911,-0.004648364841435292,436,0.734111989007214,8
title,10,singletons,1019,0.9763267026493758,0.02367329735062418,2911,0.06191607880986271,436,0.734111989007214,8
title,15,exclude,1000,1.0,0.0,641,0.1775857496883198,83,0.775334936447956,8
title,15,single_cluster,1000,0.9552582267554258,0.04474177324457418,2911,-0.00455086046799963,436,0.775334936447956,8
title,15,singletons,1000,0.9479902838665307,0.052009716133469275,2911,0.035296435820490406,436,0.775334936447956,8
title,15,exclude,1001,1.0,0.0,634,0.1950618159189284,79,0.7804878048780488,8
title,15,single_cluster,1001,0.9563400445004415,0.04365995549955848,2911,-0.004907614726988003,435,0.7804878048780488,8
title,15,singletons,1001,0.9521918099534783,0.047808190046521704,2911,0.0346178835559752,435,0.7804878048780488,8
title,15,exclude,1002,0.9973688469542141,0.0026311530457858723,654,0.2012539317963829,82,0.7718996908278942,8
title,15,single_cluster,1002,0.9773758578101523,0.02262414218984765,2911,-0.004806162361189217,437,0.7718996908278942,8
title,15,singletons,1002,0.9788987893165135,0.02110121068348647,2911,0.03806237641589039,437,0.7718996908278942,8
title,15,exclude,1003,0.9991256709432627,0.0008743290567373441,647,0.17476053976545433,82,0.7763655101339746,8
title,15,single_cluster,1003,0.9734125093711954,0.02658749062880461,2911,-0.003666857639752045,437,0.7763655101339746,8
title,15,singletons,1003,0.9715895046534043,0.028410495346595677,2911,0.032691802981737184,437,0.7763655101339746,8
title,15,exclude,1004,1.0,0.0,646,0.18930010316609244,80,0.7760219855719684,8
title,15,single_cluster,1004,0.9699261340195169,0.030073865980483117,2911,-0.004229149400655547,437,0.7760219855719684,8
title,15,singletons,1004,0.9689879369574457,0.031012063042554328,2911,0.03312406238947536,437,0.7760219855719684,8
title,15,exclude,1005,0.9963932599761938,0.003606740023806232,642,0.17541406754140676,82,0.7784266575060117,8
title,15,single_cluster,1005,0.9681062315006361,0.03189376849936387,2911,-0.0033588014644396866,438,0.7784266575060117,8
title,15,singletons,1005,0.9596530750182221,0.04034692498177794,2911,0.03214060910162163,438,0.7784266575060117,8
title,15,exclude,1006,0.9963387541227416,0.0036612458772583567,637,0.18958859467238626,80,0.7787701820680178,8
title,15,single_cluster,1006,0.9588875044388253,0.04111249556117469,2911,-0.004558517300129852,438,0.7787701820680178,8
title,15,singletons,1006,0.9554194848191164,0.04458051518088357,2911,0.03383172572394351,438,0.7787701820680178,8
title,15,exclude,1007,0.9990535875348208,0.000946412465179236,641,0.18958859467238626,80,0.7780831329440056,8
title,15,single_cluster,1007,0.9646185176541645,0.03538148234583549,2911,-0.004648866074812231,437,0.7780831329440056,8
title,15,singletons,1007,0.9556307778299786,0.04436922217002137,2911,0.0342984343673064,437,0.7780831329440056,8
title,15,exclude,1008,0.9973634271806727,0.0026365728193272764,653,0.16826239047671418,83,0.7725867399519065,8
title,15,single_cluster,1008,0.9747197432265925,0.025280256773407506,2911,-0.0033968711251060623,437,0.7725867399519065,8
title,15,singletons,1008,0.9726530589371358,0.027346941062864172,2911,0.03177221908786501,437,0.7725867399519065,8
title,15,exclude,1009,0.9974016733192885,0.0025983266807114713,660,0.17780728153592945,85,0.7650291995877705,8
title,15,single_cluster,1009,0.9650701217936117,0.034929878206388265,2911,-0.0036555675248627264,438,0.7650291995877705,8
title,15,singletons,1009,0.9580864795773671,0.041913520422632855,2911,0.03555863611425096,438,0.7650291995877705,8
title,15,exclude,1010,0.9683655418556191,0.03163445814438093,562,0.4297334501313978,63,0.8031604259704569,9
title,15,single_cluster,1010,0.8605045493816921,0.13949545061830793,2911,-0.009194622904130973,437,0.8031604259704569,9
title,15,singletons,1010,0.7745772133299824,0.22542278667001758,2911,0.04382050928834273,437,0.8031604259704569,9
title,15,exclude,1011,0.996404677147241,0.0035953228527589864,650,0.1837151375998569,81,0.7739608381999313,8
title,15,single_cluster,1011,0.9729501059920027,0.02704989400799729,2911,-0.0031529791479737272,438,0.7739608381999313,8
title,15,singletons,1011,0.9630774379306603,0.03692256206933975,2911,0.03310760848147376,438,0.7739608381999313,8
title,15,exclude,1012,0.9887769188605039,0.011223081139496105,659,0.18181637711374596,84,0.7567846100996222,7
title,15,single_cluster,1012,0.9387459151716141,0.0612540848283859,2911,-0.0031452216280785654,437,0.7567846100996222,7
title,15,singletons,1012,0.9412242636059123,0.05877573639408773,2911,0.03365720737432527,437,0.7567846100996222,7
title,15,exclude,1013,0.9960524345748762,0.003947565425123756,651,0.18444106912760858,84,0.7732737890759189,8
title,15,single_cluster,1013,0.9722301344446437,0.02776986555535632,2911,-0.003792014861205257,438,0.7732737890759189,8
title,15,singletons,1013,0.9693804631793955,0.030619536820604476,2911,0.03634694765219861,438,0.7732737890759189,8
title,15,exclude,1014,0.9963353668293182,0.0036646331706817747,639,0.17504855808648287,79,0.7784266575060117,8
title,15,single_cluster,1014,0.9596507608612169,0.04034923913878308,2911,-0.004350913494385569,438,0.7784266575060117,8
title,15,singletons,1014,0.9486859014337986,0.051314098566201394,2911,0.030149993712321726,438,0.7784266575060117,8
title,15,exclude,1015,0.9964513785819681,0.0035486214180319164,644,0.16654761250618166,80,0.7767090346959807,8
title,15,single_cluster,1015,0.9711886253770925,0.028811374622907504,2911,-0.0033443070060061087,437,0.7767090346959807,8
title,15,singletons,1015,0.9723928178966386,0.02760718210336144,2911,0.029329598207334096,437,0.7767090346959807,8
title,15,exclude,1016,0.9830409155093393,0.016959084490660747,655,0.1797644404928669,87,0.7578151837856407,7
title,15,single_cluster,1016,0.9292797336028165,0.07072026639718354,2911,-0.003197398435840426,435,0.7578151837856407,7
title,15,singletons,1016,0.9301688175823893,0.06983118241761066,2911,0.03628825412720102,435,0.7578151837856407,7
title,15,exclude,1017,1.0,0.0,641,0.20695762986947933,80,0.7767090346959807,8
title,15,single_cluster,1017,0.9609102064111801,0.03908979358881992,2911,-0.00543640677932283,438,0.7767090346959807,8
title,15,singletons,1017,0.9502895522253537,0.04971044777464628,2911,0.03704874894376935,438,0.7767090346959807,8
title,15,exclude,1018,0.9973165417529922,0.002683458247007775,655,0.23784784788356483,89,0.7533493644795602,8
title,15,single_cluster,1018,0.9135037654882086,0.08649623451179145,2911,-0.005123786737111821,438,0.7533493644795602,8
title,15,singletons,1018,0.8840127223076644,0.11598727769233563,2911,0.05240497360514303,438,0.7533493644795602,8
title,15,exclude,1019,0.9912187172583325,0.008781282741667451,653,0.20048163756773027,83,0.758502232909653,7
title,15,single_cluster,1019,0.9305831810318138,0.06941681896818619,2911,-0.004979932656132941,436,0.758502232909653,7
title,15,singletons,1019,0.935274719366722,0.06472528063327798,2911,0.0381984424489342,436,0.758502232909653,7
title_genre,2,exclude,1000,0.9998880993317825,0.00011190066821753497,1856,0.36818387318810214,313,0.36173136379251114,25
title_genre,2,single_cluster,1000,0.9915362990593765,0.008463700940623542,2911,0.18626123484602916,436,0.36173136379251114,25
title_genre,2,singletons,1000,0.9944129733933579,0.00558702660664212,2911,0.28350954815008583,436,0.36173136379251114,25
title_genre,2,exclude,1001,1.0,0.0,1855,0.36928820575248383,311,0.3596702164204741,25
title_genre,2,single_cluster,1001,0.9827147074408858,0.01728529255911415,2911,0.18628861598181373,435,0.3596702164204741,25
title_genre,2,singletons,1001,0.9898288361149298,0.010171163885070222,2911,0.2864733335031236,435,0.3596702164204741,25
title_genre,2,exclude,1002,1.0,0.0,1855,0.3768572911461873,310,0.36173136379251114,25
title_genre,2,single_cluster,1002,0.991245064695947,0.008754935304053024,2911,0.18391346033703385,437,0.36173136379251114,25
title_genre,2,singletons,1002,0.995728495544189,0.004271504455811037,2911,0.28618445118316105,437,0.36173136379251114,25
title_genre,2,exclude,1003,1.0,0.0,1856,0.3733802705188102,313,0.3593266918584679,25
title_genre,2,single_cluster,1003,0.9824518292212359,0.01754817077876414,2911,0.19020311028022976,437,0.3593266918584679,25
title_genre,2,singletons,1003,0.9891126106210916,0.01088738937890843,2911,0.28985805055422037,437,0.3593266918584679,25
title_genre,2,exclude,1004,1.0,0.0,1851,0.3687590286286962,310,0.3631054620405359,25
title_genre,2,single_cluster,1004,0.9842657057972534,0.015734294202746635,2911,0.181478267345871,437,0.3631054620405359,25
title_genre,2,singletons,1004,0.9917929850005532,0.00820701499944676,2911,0.28377309568029246,437,0.3631054620405359,25
title_genre,2,exclude,1005,0.9998896070482269,0.00011039295177306396,1845,0.36923300454666635,311,0.3648230848505668,25
title_genre,2,single_cluster,1005,0.9814805411720592,0.018519458827940816,2911,0.18230468007565742,438,0.3648230848505668,25
title_genre,2,singletons,1005,0.9906674541470456,0.0093325458529544,2911,0.28349201978324945,438,0.3648230848505668,25
title_genre,2,exclude,1006,0.9957009571214177,0.004299042878582293,1813,0.37710773930628266,306,0.37650291995877705,26
title_genre,2,single_cluster,1006,0.9473560220950754,0.05264397790492459,2911,0.17564501987877446,438,0.37650291995877705,26
title_genre,2,singletons,1006,0.9689854425569517,0.031014557443048263,2911,0.28668499165276484,438,0.37650291995877705,26
title_genre,2,exclude,1007,0.9957216455336005,0.004278354466399459,1813,0.36935714175148243,306,0.3758158708347647,26
title_genre,2,single_cluster,1007,0.9461756176579323,0.053824382342067656,2911,0.17372310396962798,437,0.3758158708347647,26
title_genre,2,singletons,1007,0.9677411869873466,0.03225881301265343,2911,0.2809944821086276,437,0.3758158708347647,26
